No;Datetime [local time]Europe/Berlin;Datetime [UTC];P1 [bar] - 205145-300mH2O;TOB1 [°C] - 205145-300mH2O;Conductivity raw [mS/cm] - 205145-300mH2O
151;2026-08-20 08:32:30,0;2026-08-20T06:32:29,999Z;0,77360534668;17,8447265625;0,00019257143
152;2026-08-20 08:32:30,100;2026-08-20T06:32:30,999Z;0,77360534668;17,8447265625;0,00019257143
153;2026-08-20 08:32:31,100;2026-08-20T06:32:32,000Z;0,77360534668;17,8447265625;0,00019257143
154;2026-08-20 08:32:32,100;2026-08-20T06:32:33,000Z;0,77297973633;17,8447265625;0,00019257143
155;2026-08-20 08:32:34,0;2026-08-20T06:32:33,999Z;0,77235412598;17,86181640625;0,00019257143
156;2026-08-20 08:32:35,0;2026-08-20T06:32:34,999Z;0,77297973633;17,8447265625;0,00019257143
157;2026-08-20 08:32:35,100;2026-08-20T06:32:36,000Z;0,77297973633;17,8447265625;0,00019257143
158;2026-08-20 08:32:37,0;2026-08-20T06:32:37,000Z;0,77297973633;17,8447265625;0,00019257143
159;2026-08-20 08:32:38,0;2026-08-20T06:32:37,999Z;0,77360534668;17,8447265625;0,00019257143
160;2026-08-20 08:32:38,100;2026-08-20T06:32:38,999Z;0,77360534668;17,8447265625;0,00018187612
161;2026-08-20 08:32:39,100;2026-08-20T06:32:40,000Z;0,77360534668;17,8447265625;0,00019257143
162;2026-08-20 08:32:41,0;2026-08-20T06:32:41,000Z;0,77235412598;17,8447265625;0,00019257143
163;2026-08-20 08:32:42,0;2026-08-20T06:32:41,999Z;0,77297973633;17,8447265625;0,00019257143
164;2026-08-20 08:32:42,100;2026-08-20T06:32:42,999Z;0,77297973633;17,8447265625;0,00020326674
165;2026-08-20 08:32:43,100;2026-08-20T06:32:44,000Z;0,77297973633;17,8447265625;0,00019257143
166;2026-08-20 08:32:45,0;2026-08-20T06:32:45,000Z;0,77297973633;17,8447265625;0,00019257143
167;2026-08-20 08:32:46,0;2026-08-20T06:32:45,999Z;0,77360534668;17,8447265625;0,00019257143
168;2026-08-20 08:32:46,100;2026-08-20T06:32:46,999Z;0,77297973633;17,8447265625;0,00019257143
169;2026-08-20 08:32:47,100;2026-08-20T06:32:48,000Z;0,77360534668;17,828125;0,00019257143
170;2026-08-20 08:32:49,0;2026-08-20T06:32:49,000Z;0,77297973633;17,828125;0,00019257143
171;2026-08-20 08:32:50,0;2026-08-20T06:32:49,999Z;0,77297973633;17,8447265625;0,00019257143
172;2026-08-20 08:32:50,100;2026-08-20T06:32:50,999Z;0,77360534668;17,8447265625;0,00019257143
173;2026-08-20 08:32:51,100;2026-08-20T06:32:52,000Z;0,77297973633;17,8447265625;0,00019257143
174;2026-08-20 08:32:53,0;2026-08-20T06:32:52,999Z;0,77360534668;17,8447265625;0,00019257143
175;2026-08-20 08:32:54,0;2026-08-20T06:32:53,999Z;0,77360534668;17,8447265625;0,00020326674
176;2026-08-20 08:32:54,100;2026-08-20T06:32:55,000Z;0,77297973633;17,8447265625;0,00018187612
177;2026-08-20 08:32:55,100;2026-08-20T06:32:56,000Z;0,77360534668;17,828125;0,00019257143
178;2026-08-20 08:32:57,0;2026-08-20T06:32:56,999Z;0,77297973633;17,8447265625;0,00019257143
179;2026-08-20 08:32:57,100;2026-08-20T06:32:57,999Z;0,77360534668;17,828125;0,00019257143
180;2026-08-20 08:32:58,100;2026-08-20T06:32:59,000Z;0,77297973633;17,8447265625;0,00018187612
181;2026-08-20 08:32:59,100;2026-08-20T06:33:00,000Z;0,77297973633;17,828125;0,00019257143
182;2026-08-20 08:33:01,0;2026-08-20T06:33:00,999Z;0,77360534668;17,828125;0,00019257143
183;2026-08-20 08:33:02,0;2026-08-20T06:33:01,999Z;0,77360534668;17,8447265625;0,00019257143
184;2026-08-20 08:33:02,100;2026-08-20T06:33:03,000Z;0,77360534668;17,828125;0,00019257143
185;2026-08-20 08:33:04,0;2026-08-20T06:33:04,000Z;0,77360534668;17,828125;0,00019257143
186;2026-08-20 08:33:05,0;2026-08-20T06:33:04,999Z;0,77360534668;17,828125;0,00019257143
187;2026-08-20 08:33:05,100;2026-08-20T06:33:05,999Z;0,77360534668;17,8447265625;0,00019257143
188;2026-08-20 08:33:06,100;2026-08-20T06:33:07,000Z;0,77360534668;17,828125;0,00019257143
189;2026-08-20 08:33:08,0;2026-08-20T06:33:08,000Z;0,77297973633;17,828125;0,00019257143
190;2026-08-20 08:33:09,0;2026-08-20T06:33:08,999Z;0,77360534668;17,828125;0,00019257143
191;2026-08-20 08:33:09,100;2026-08-20T06:33:09,999Z;0,77360534668;17,828125;0,00019257143
192;2026-08-20 08:33:10,100;2026-08-20T06:33:11,000Z;0,77297973633;17,828125;0,00019257143
193;2026-08-20 08:33:12,0;2026-08-20T06:33:12,000Z;0,77297973633;17,828125;0,00019257143
194;2026-08-20 08:33:13,0;2026-08-20T06:33:12,999Z;0,77360534668;17,828125;0,00019257143
195;2026-08-20 08:33:13,100;2026-08-20T06:33:13,999Z;0,77297973633;17,828125;0,00019257143
196;2026-08-20 08:33:14,100;2026-08-20T06:33:15,000Z;0,77360534668;17,8447265625;0,00019257143
197;2026-08-20 08:33:16,0;2026-08-20T06:33:16,000Z;0,77360534668;17,828125;0,00019257143
198;2026-08-20 08:33:17,0;2026-08-20T06:33:16,999Z;0,77297973633;17,828125;0,00019257143
199;2026-08-20 08:33:17,100;2026-08-20T06:33:17,999Z;0,77360534668;17,828125;0,00019257143
200;2026-08-20 08:33:18,100;2026-08-20T06:33:19,000Z;0,77360534668;17,828125;0,00019257143
201;2026-08-20 08:33:20,0;2026-08-20T06:33:19,999Z;0,77360534668;17,828125;0,00019257143
202;2026-08-20 08:33:21,0;2026-08-20T06:33:20,999Z;0,77360534668;17,828125;0,00019257143
203;2026-08-20 08:33:21,100;2026-08-20T06:33:22,000Z;0,77360534668;17,828125;0,00019257143
204;2026-08-20 08:33:22,100;2026-08-20T06:33:23,000Z;0,77360534668;17,828125;0,00019257143
205;2026-08-20 08:33:24,0;2026-08-20T06:33:23,999Z;0,77360534668;17,828125;0,00019257143
206;2026-08-20 08:33:24,100;2026-08-20T06:33:24,999Z;0,77297973633;17,828125;0,00019257143
207;2026-08-20 08:33:25,100;2026-08-20T06:33:26,000Z;0,77297973633;17,828125;0,00019257143
208;2026-08-20 08:33:26,100;2026-08-20T06:33:27,000Z;0,77360534668;17,8115234375;0,00019257143
209;2026-08-20 08:33:28,0;2026-08-20T06:33:27,999Z;0,77360534668;17,828125;0,00019257143
210;2026-08-20 08:33:29,0;2026-08-20T06:33:28,999Z;0,77297973633;17,8115234375;0,00019257143
211;2026-08-20 08:33:29,100;2026-08-20T06:33:30,000Z;0,77360534668;17,828125;0,00019257143
212;2026-08-20 08:33:31,0;2026-08-20T06:33:31,000Z;0,77297973633;17,8115234375;0,00019257143
213;2026-08-20 08:33:32,0;2026-08-20T06:33:31,999Z;0,77297973633;17,828125;0,00019257143
214;2026-08-20 08:33:32,100;2026-08-20T06:33:32,999Z;0,77297973633;17,8115234375;0,00019257143
215;2026-08-20 08:33:33,100;2026-08-20T06:33:34,000Z;0,77360534668;17,828125;0,00018187612
216;2026-08-20 08:33:35,0;2026-08-20T06:33:35,000Z;0,77360534668;17,828125;0,00019257143
217;2026-08-20 08:33:36,0;2026-08-20T06:33:35,999Z;0,77360534668;17,828125;0,00019257143
218;2026-08-20 08:33:36,100;2026-08-20T06:33:36,999Z;0,77360534668;17,8115234375;0,00019257143
219;2026-08-20 08:33:37,100;2026-08-20T06:33:38,000Z;0,77360534668;17,8115234375;0,00019257143
220;2026-08-20 08:33:39,0;2026-08-20T06:33:39,000Z;0,77297973633;17,8115234375;0,00019257143
221;2026-08-20 08:33:40,0;2026-08-20T06:33:39,999Z;0,77296447754;17,8115234375;0,00019257143
222;2026-08-20 08:33:40,100;2026-08-20T06:33:40,999Z;0,77360534668;17,828125;0,00019257143
223;2026-08-20 08:33:41,100;2026-08-20T06:33:42,000Z;0,77423095703;17,8115234375;0,00019257143
224;2026-08-20 08:33:43,0;2026-08-20T06:33:43,000Z;0,77423095703;17,8115234375;0,00019257143
225;2026-08-20 08:33:44,0;2026-08-20T06:33:43,999Z;0,77360534668;17,8115234375;0,00019257143
226;2026-08-20 08:33:44,100;2026-08-20T06:33:45,000Z;0,77360534668;17,8115234375;0,00019257143
227;2026-08-20 08:33:45,100;2026-08-20T06:33:46,000Z;0,77360534668;17,8115234375;0,00019257143
228;2026-08-20 08:33:47,0;2026-08-20T06:33:46,999Z;0,77360534668;17,8115234375;0,00019257143
229;2026-08-20 08:33:48,0;2026-08-20T06:33:47,999Z;0,77360534668;17,8115234375;0,00018187612
230;2026-08-20 08:33:48,100;2026-08-20T06:33:49,000Z;0,77296447754;17,8115234375;0,00019257143
231;2026-08-20 08:33:49,100;2026-08-20T06:33:50,000Z;0,77423095703;17,8115234375;0,00019257143
232;2026-08-20 08:33:51,0;2026-08-20T06:33:50,999Z;0,77296447754;17,8115234375;0,00019257143
233;2026-08-20 08:33:51,100;2026-08-20T06:33:51,999Z;0,77423095703;17,8115234375;0,00019257143
234;2026-08-20 08:33:52,100;2026-08-20T06:33:53,000Z;0,77360534668;17,8115234375;0,00019257143
235;2026-08-20 08:33:53,100;2026-08-20T06:33:54,000Z;0,77423095703;17,8115234375;0,00019257143
236;2026-08-20 08:33:55,0;2026-08-20T06:33:54,999Z;0,77423095703;17,8115234375;0,00019257143
237;2026-08-20 08:33:56,0;2026-08-20T06:33:55,999Z;0,77360534668;17,8115234375;0,00019257143
238;2026-08-20 08:33:56,100;2026-08-20T06:33:57,000Z;0,77423095703;17,794921875;0,00019257143
239;2026-08-20 08:33:58,0;2026-08-20T06:33:58,000Z;0,77360534668;17,8115234375;0,00019257143
240;2026-08-20 08:33:59,0;2026-08-20T06:33:58,999Z;0,77423095703;17,8115234375;0,00019257143
241;2026-08-20 08:33:59,100;2026-08-20T06:33:59,999Z;0,77360534668;17,8115234375;0,00019257143
242;2026-08-20 08:34:00,100;2026-08-20T06:34:01,000Z;0,77423095703;17,8115234375;0,00018187612
243;2026-08-20 08:34:02,0;2026-08-20T06:34:02,000Z;0,77360534668;17,794921875;0,00019257143
244;2026-08-20 08:34:03,0;2026-08-20T06:34:02,999Z;0,77360534668;17,8115234375;0,00019257143
245;2026-08-20 08:34:03,100;2026-08-20T06:34:03,999Z;0,77423095703;17,794921875;0,00019257143
246;2026-08-20 08:34:04,100;2026-08-20T06:34:05,000Z;0,77359008789;17,794921875;0,00019257143
247;2026-08-20 08:34:06,0;2026-08-20T06:34:06,000Z;0,77423095703;17,794921875;0,00019257143
248;2026-08-20 08:34:07,0;2026-08-20T06:34:06,999Z;0,77485656738;17,794921875;0,00019257143
249;2026-08-20 08:34:07,100;2026-08-20T06:34:07,999Z;0,77359008789;17,794921875;0,00019257143
250;2026-08-20 08:34:08,100;2026-08-20T06:34:09,000Z;0,77423095703;17,794921875;0,00019257143
