Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:40;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:41;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:42;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:43;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:44;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:45;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:46;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:47;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:48;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:49;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:50;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:51;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:52;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:53;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:54;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:55;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:56;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:57;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:58;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:58:59;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:00;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:01;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:02;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:03;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:04;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:05;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:06;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:07;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:08;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:09;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:10;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:11;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:12;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:13;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:14;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:15;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:16;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:17;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:18;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:19;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:20;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:21;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:22;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:23;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:24;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:25;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:26;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:27;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:28;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:29;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:30;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:31;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:32;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:33;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:34;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:35;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:36;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:37;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:38;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:39;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:40;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:41;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:42;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:43;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:44;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:45;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:46;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:47;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:48;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:49;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:50;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:51;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:52;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:53;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:54;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:55;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:56;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:57;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:58;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 16:59:59;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:00;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:01;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:02;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:03;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:04;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:05;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:06;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:07;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:08;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:09;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:10;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:11;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:12;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:13;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:14;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:15;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:16;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:17;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:18;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:19;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:20;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:21;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:22;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:23;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:24;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:25;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:26;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:27;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:28;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:29;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:30;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:31;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:32;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:33;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:34;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:35;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:36;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:37;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:38;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:39;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:40;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:41;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:42;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:43;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:44;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:45;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:46;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:47;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:48;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:49;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:50;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:51;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:52;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:53;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:54;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:55;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:56;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:57;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:58;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 17:00:59;3.8;µS/cm;Cond;1.1;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
